Station_ID,Id,Stratum,Feature_Set,Mean_Residual,SD_Residual,Skew_Residual,Kurtosis_Residual,Shapiro_p,JarqueBera_p,BreuschPagan_p,Residual_ACF_lag1,Residual_ACF_lag2,Residual_ACF_lag3,Residual_ACF_lag4,Residual_ACF_lag5,Residual_ACF_lag6,Residual_ACF_lag7
SW93.5L,13,DURING,full_multivariate,0.0008470707070709462,0.047415557655674824,1.3037150390875827,8.240216865067817,9.020589838476236e-16,0.0,0.0071792126395402375,0.7732044025430038,0.5148668384919144,0.3176332465744867,0.22581534259812872,0.18785860902812662,0.1719663146224744,0.13639365680487292
SW93.5L,13,DURING,forecast_safe,0.018170707070707302,0.0912220815285745,0.8914467920342479,3.8145769197430566,3.617965851790625e-11,3.932235276349034e-80,0.6971864990907342,0.7202971708765681,0.3865074025759957,0.16336236230535797,0.04722471718491048,0.016788792396612944,-0.0007852951279013363,-0.04758442913427651
SW93.5L,13,AFTER,stage_only,-0.0006136186770423478,0.07040465092876211,-0.7045607265344859,5.3363050432538035,1.672494980249809e-11,1.4712648099035838e-71,0.15959084693059586,0.821842221672892,0.613536042371109,0.41366902005933404,0.2525010734981064,0.14191569275851762,0.07094203825229548,0.006388207750598773
SW93.5L,13,AFTER,hydromet,0.10935291828793825,0.11370501068264688,-0.22070579094544984,0.8260485847697989,0.0010860698716503503,0.00912554729143402,1.1106374760261675e-24,0.9269385017640905,0.8393010928169986,0.7595380461640416,0.6937162808989854,0.6510786579202679,0.6235632821664046,0.5969626909992946
SW93.5L,13,AFTER,full_multivariate,0.11684319066147947,0.12097342894244313,-0.3537079630553522,0.8422005443491876,0.00032061020292877934,0.0015381967445370957,7.838504288446542e-26,0.929612017403066,0.8438810924258243,0.7639205337143649,0.6999592757204346,0.6551866400950289,0.6275116746144608,0.6026342962957895
SW93.5L,13,AFTER,forecast_safe,0.18089046692607064,0.20801484494937417,-0.3957877246744743,1.088663556466539,4.4376484428341985e-06,6.124843558520074e-05,3.0909738842293006e-24,0.923485593594485,0.8097024170220659,0.7128238781318658,0.6323014180930054,0.5716214140366616,0.5380946385285148,0.5304756775887104
SW93.5L,13,ALL,stage_only,0.0025956711758586453,0.043770830159552014,0.35843514854932335,4.5790719188687365,3.032574562583468e-17,1.6484271877396622e-187,0.005841044270126085,0.7034748305434669,0.44340499651756177,0.3104563858556486,0.21734736924414674,0.18257388772587055,0.16390540533749812,0.14339305319894916
SW93.5L,13,ALL,hydromet,0.004644807492195863,0.04588166313201583,0.5480743169581279,5.924872393963691,1.2942099360028393e-18,0.0,0.020400410902922442,0.7248354968952203,0.4720244720111972,0.32788205494246936,0.23044453596311362,0.1938469379435338,0.18664512457747595,0.17376737833803568
SW93.5L,13,ALL,full_multivariate,0.004026493236212563,0.04555352567632914,0.580590337332608,6.149301976316785,3.087256933185134e-18,0.0,0.018328236059573472,0.7211073478572146,0.4790907378611186,0.34891201603693356,0.25908296354413074,0.21345818128119676,0.19313409791161398,0.1787325029925979
SW93.5L,13,ALL,forecast_safe,-0.010563038501560575,0.08723577481086334,1.1677641153259268,8.011121054746894,4.2429662540623134e-19,0.0,0.846875653119568,0.6178850695563328,0.27577515666854996,0.09722243122254162,0.008205790448041268,-0.021576425803291447,-0.03238572796196261,-0.04117440274775275
SW95,15,BEFORE,stage_only,0.05151119047619055,0.10846141589436491,0.15858065708993557,1.6511944736561972,0.00033370788542811465,4.251341874981085e-06,0.0003305175349132971,0.7666629208211143,0.5390841098730451,0.39613192316754836,0.2246878755903763,0.0900933667254893,0.0362525883717013,0.013372446935475362
SW95,15,BEFORE,hydromet,0.026234523809524016,0.11009680771009628,0.019441776277854123,0.971974759336601,0.014181205794811969,0.01592555818014306,0.0009215694387346213,0.7850873768069009,0.5716933448670121,0.4402440903823862,0.2955995876832931,0.1756899958852704,0.11079006773958265,0.10056465866750659
SW95,15,BEFORE,full_multivariate,0.02786000000000026,0.10952112485485906,-0.010878876675688941,0.917579641514795,0.02422242346658953,0.02508179818563496,0.0016473041393869653,0.777641327004996,0.5641500829607161,0.4368778223944178,0.2832211333380132,0.16942749388297432,0.10640081426565946,0.0875258044827256
SW95,15,BEFORE,forecast_safe,0.027741904761905033,0.11666934662254082,-0.061357083103515654,0.6660527765783195,0.02492419585830015,0.13442522647516297,0.00034919530080186243,0.7897716734034301,0.5796742543529622,0.4546938309906109,0.30061514977394915,0.17574472105963534,0.10359318780875502,0.08449757915348255
SW95,15,DURING,stage_only,0.2316323232323235,0.13858022094550224,-0.20021574749020768,0.12124117938957335,0.3107283788347205,0.16444985972903017,0.00011704872257889541,0.86287526128033,0.7131580260274765,0.5942596239878026,0.5230398479445231,0.47738536036384727,0.4453798748718629,0.42217534821516006
SW95,15,DURING,hydromet,0.21633535353535369,0.13294510583931163,-0.11961687953139716,0.09353905995907308,0.5002422582121449,0.506392633206963,0.011884801023211794,0.843707834483534,0.673270039992257,0.5349767058061,0.4623507102936245,0.417673986377019,0.38433582211422457,0.35568632159028685
SW95,15,DURING,full_multivariate,0.22910585858585863,0.14212320365167255,-0.12962899964375144,0.018325392763805848,0.36621349029555494,0.49826917156005623,5.315283467222392e-05,0.8720025938805073,0.7251401914582555,0.6044526216590184,0.5329520521435483,0.48924308762594054,0.4556288534193305,0.42607640007654224
SW95,15,DURING,forecast_safe,0.19157747474747483,0.13874993968225294,0.16191234155655518,1.2617198344194138,0.00021562159903835873,2.515413698533792e-08,0.010825754260160123,0.8080047681119407,0.5799818290959052,0.3886588802431528,0.27622862789815983,0.21840145392620797,0.17550995561172905,0.14096423916046352
SW95,15,AFTER,stage_only,-0.04995137254901979,0.12878292434340544,0.6591313787399533,1.7919101027070798,5.633625776809556e-05,3.821876416834595e-12,0.15876459030137152,0.8159706614989959,0.6111381303354884,0.431039330423371,0.28089821205198934,0.16634139448954066,0.0497687034634267,-0.03149749654551036
SW95,15,AFTER,hydromet,0.1164017647058823,0.1757582796372529,0.025542254962181106,-0.6884526372367983,0.008695774426771647,0.07951468869851153,1.113389943019433e-16,0.8988882535804555,0.7834306131740475,0.686425741799631,0.6090488923378297,0.5580626211414575,0.50255258152621,0.4643901934466868
SW95,15,AFTER,full_multivariate,0.1244884313725489,0.1831559323758279,0.08945751343352444,-0.7348342286544609,0.005069230677851199,0.04789677376091414,2.22065548917243e-19,0.9046153997760091,0.803507853865772,0.7103136532126033,0.6385307207275587,0.5930713829024615,0.5408396196105505,0.5050354258983698
SW95,15,AFTER,forecast_safe,0.1669139215686277,0.20254196933679797,0.05372874559423213,-0.8874857487586527,0.0004862442082978705,0.01432665516655295,6.344351233760931e-22,0.9145401270129804,0.8178402765387425,0.733284484394397,0.6585846809743029,0.6095220430044519,0.561628756656002,0.5176049167919483
SW95,15,ALL,stage_only,0.029841197916666493,0.10193883812651752,0.2847878844435483,5.259241490095622,1.8728820905387236e-17,8.584948861594345e-244,0.9742424505229226,0.5797151287164,0.2461365281574304,0.047771652691192885,-0.07787433855749816,-0.14719927060437768,-0.2036700759966235,-0.20847935019003022
SW95,15,ALL,hydromet,0.04083005208333324,0.10379036265511694,0.2721379998894274,5.056184763142422,3.1726736556268626e-16,2.3556847847395944e-225,0.09307450283415615,0.5889652839136241,0.2624302015295408,0.07962830104416097,-0.04356446871080881,-0.11880297565681237,-0.18380501566475205,-0.2065952716877944
SW95,15,ALL,full_multivariate,0.03543807291666649,0.10668092251821662,0.3585200638977431,5.355114989361338,3.704902462804783e-16,2.797012092124855e-254,0.03696167162736484,0.6077119057960971,0.3024450651537348,0.14049519917329545,0.029060118285032285,-0.045870704730260475,-0.10642128531274851,-0.1214295837774843
SW95,15,ALL,forecast_safe,0.0251135937499999,0.10860669458441413,0.31896147348049314,6.67364178855294,2.6660531028953343e-18,0.0,0.18366482513460625,0.5721476426943101,0.22765178923899526,0.041687905887482106,-0.0686795660911919,-0.119858468610002,-0.17389638025843962,-0.19109806929566311
