Station_ID,Id,Stratum,Feature_Set,N_Features,N_Train,N_Test,RMSE,MAE,MaxAE,R2,NSE,KGE,PBIAS_pct,Pearson_r,Persistence_Index,RMSE_Persistence,NSE_Persistence,OOB_R2,Train_Start,Train_End,Test_Start,Test_End,HP_max_features,HP_min_samples_leaf
SW95,15,DURING,stage_only,111,1978,495,0.2698503546019312,0.23776545454545478,0.6608000000000005,0.9382114561610527,0.9382114561610527,0.8571095255476003,14.265026064670257,0.9918834962626515,-6.561942406696469,0.09813101940618456,0.9918290115798515,0.9967408233249666,2014-11-26,2021-02-07,2021-02-08,2022-06-25,0.33,1
SW95,15,DURING,hydromet,241,1978,495,0.2538497202971663,0.22265818181818198,0.6710999999999998,0.9453216560418022,0.9453216560418022,0.8664878409135666,13.322965524963617,0.9924933861515554,-5.691766178907847,0.09813101940618456,0.9918290115798515,0.9964691881051386,2014-11-26,2021-02-07,2021-02-08,2022-06-25,0.33,1
SW95,15,DURING,full_multivariate,245,1978,495,0.2695323605503399,0.23588525252525255,0.7105000000000006,0.9383569946948676,0.9383569946948676,0.8586192865137655,14.109434290904119,0.9914762695224817,-6.544130787546943,0.09813101940618456,0.9918290115798515,0.9965584939620311,2014-11-26,2021-02-07,2021-02-08,2022-06-25,0.33,1
SW95,15,DURING,forecast_safe,210,1978,495,0.23646264521232127,0.20069767676767689,0.8330500000000005,0.9525553703067771,0.9525553703067771,0.8816930995847152,11.798256964056888,0.9918281143458038,-4.806473740218604,0.09813101940618456,0.9918290115798515,0.9954054628699325,2014-11-26,2021-02-07,2021-02-08,2022-06-25,0.33,1
SW95,15,AFTER,stage_only,111,1022,255,0.13789540182013743,0.1091439215686272,0.489949999999999,0.9703901548372744,0.9703901548372744,0.9741575898566792,-2.2357649371621235,0.9871202334002105,-1.15275313887408,0.09398372825372799,0.9862455919222527,0.9944845393233634,2022-06-26,2025-04-20,2025-04-21,2025-12-31,0.33,1
SW95,15,AFTER,hydromet,241,1022,255,0.21052126405103844,0.17418372549019606,0.5933999999999982,0.9309873816314649,0.9309873816314649,0.8288256028904479,5.210006669943128,0.9871680405205243,-4.0174909729621735,0.09398372825372799,0.9862455919222527,0.9944741184632282,2022-06-26,2025-04-20,2025-04-21,2025-12-31,0.33,1
SW95,15,AFTER,full_multivariate,245,1022,255,0.22116037573244807,0.17973196078431347,0.5948499999999983,0.9238357438096412,0.9238357438096412,0.8131751596984969,5.571956399634905,0.9876007495715017,-4.53744339704315,0.09398372825372799,0.9862455919222527,0.994484909287604,2022-06-26,2025-04-20,2025-04-21,2025-12-31,0.33,1
SW95,15,AFTER,forecast_safe,210,1022,255,0.26215001634298535,0.2127535294117646,0.6654,0.8929870478009827,0.8929870478009827,0.7874377861441804,7.470871656252206,0.9848689275210302,-6.780265904146691,0.09398372825372799,0.9862455919222527,0.992809921908997,2022-06-26,2025-04-20,2025-04-21,2025-12-31,0.33,1
SW95,15,ALL,stage_only,111,3838,960,0.10616590462426002,0.07821848958333329,0.7499999999999991,0.9899832556669925,0.9899832556669925,0.9821513220171224,1.6210884007288353,0.9953774107030718,0.000614082155723783,0.10619851693879721,0.989977100783435,0.996290788848429,2011-01-08,2023-05-08,2023-05-09,2025-12-31,0.33,1
SW95,15,ALL,hydromet,241,3838,960,0.11148233600973512,0.08404151041666662,0.7961499999999995,0.9889549272585162,0.9889549272585162,0.9714162087275137,2.2180451340553824,0.9952876583785909,-0.10198381753948316,0.10619851693879721,0.989977100783435,0.9962045865194853,2011-01-08,2023-05-08,2023-05-09,2025-12-31,0.33,1
SW95,15,ALL,full_multivariate,245,3838,960,0.11236022971387229,0.08469546874999993,0.85835,0.9887802883255166,0.9887802883255166,0.9683433477557735,1.9251321314184082,0.9951320878289326,-0.11940781125888833,0.10619851693879721,0.989977100783435,0.9961792340332132,2011-01-08,2023-05-08,2023-05-09,2025-12-31,0.33,1
