transect,year,x,z,z0,dz
RMP4,2016,1700.0,5.5,4.668333333333333,0.831666666666667
RMP4,2016,1710.0,5.492,4.660833333333334,0.8311666666666664
RMP4,2016,1720.0,5.484,4.653333333333333,0.8306666666666667
RMP4,2016,1730.0,5.476,4.645833333333334,0.830166666666666
RMP4,2016,1740.0,5.468,4.638333333333334,0.8296666666666663
RMP4,2016,1750.0,5.46,4.628333333333333,0.831666666666667
RMP4,2016,1760.0,5.38,4.618333333333333,0.7616666666666667
RMP4,2016,1770.0,5.3,4.625,0.6749999999999998
RMP4,2016,1780.0,5.22,4.631666666666666,0.5883333333333338
RMP4,2016,1790.0,5.14,4.638333333333334,0.501666666666666
RMP4,2016,1800.0,5.06,4.645,0.41500000000000004
RMP4,2016,1810.0,5.028,4.654999999999999,0.3730000000000002
RMP4,2016,1820.0,4.9959999999999996,4.665,0.3309999999999995
RMP4,2016,1830.0,4.964,4.66625,0.2977500000000006
RMP4,2016,1840.0,4.932,4.6675,0.26449999999999996
RMP4,2016,1850.0,4.9,4.66875,0.23125000000000018
RMP4,2016,1860.0,4.8740000000000006,4.67,0.20400000000000063
RMP4,2016,1870.0,4.848,4.6625,0.18550000000000022
RMP4,2016,1880.0,4.822,4.655,0.16699999999999982
RMP4,2016,1890.0,4.795999999999999,4.641249999999999,0.15474999999999994
RMP4,2016,1900.0,4.77,4.6274999999999995,0.14250000000000007
RMP4,2016,1910.0,4.787999999999999,4.61375,0.1742499999999998
RMP4,2016,1920.0,4.806,4.6,0.2060000000000004
RMP4,2016,1930.0,4.824,4.59,0.23399999999999999
RMP4,2016,1940.0,4.8420000000000005,4.58,0.26200000000000045
RMP4,2016,1950.0,4.86,4.572916666666666,0.28708333333333425
RMP4,2016,1960.0,4.848,4.565833333333333,0.2821666666666669
RMP4,2016,1970.0,4.836,4.55875,0.27725000000000044
RMP4,2016,1980.0,4.824,4.551666666666667,0.2723333333333331
RMP4,2016,1990.0,4.812,4.555,0.25700000000000056
RMP4,2016,2000.0,4.8,4.558333333333334,0.24166666666666625
RMP4,2016,2010.0,4.792,4.578333333333333,0.21366666666666667
RMP4,2016,2020.0,4.784,4.598333333333334,0.1856666666666662
RMP4,2016,2030.0,4.776,4.618333333333334,0.15766666666666573
RMP4,2016,2040.0,4.768,4.638333333333334,0.12966666666666615
RMP4,2016,2050.0,4.76,4.6425,0.11749999999999972
RMP4,2016,2060.0,4.718,4.6466666666666665,0.07133333333333347
RMP4,2016,2070.0,4.676,4.6225,0.05350000000000055
RMP4,2016,2080.0,4.6339999999999995,4.598333333333334,0.03566666666666585
RMP4,2016,2090.0,4.592,4.574166666666667,0.017833333333332924
RMP4,2016,2100.0,4.55,4.55,0.0
RMP4,2016,2110.0,4.528,4.541666666666667,-0.013666666666667382
RMP4,2016,2120.0,4.506,4.533333333333333,-0.027333333333332988
RMP4,2016,2130.0,4.484,4.555416666666667,-0.0714166666666669
RMP4,2016,2140.0,4.462000000000001,4.5775,-0.11549999999999905
RMP4,2016,2150.0,4.44,4.599583333333333,-0.15958333333333297
RMP4,2016,2160.0,4.432,4.621666666666666,-0.18966666666666576
RMP4,2016,2170.0,4.424,4.640416666666667,-0.21641666666666648
RMP4,2016,2180.0,4.416,4.659166666666667,-0.2431666666666663
RMP4,2016,2190.0,4.408,4.67625,-0.2682499999999992
RMP4,2016,2200.0,4.4,4.693333333333333,-0.293333333333333
RMP4,2016,2210.0,4.392,4.710416666666667,-0.3184166666666668
RMP4,2016,2220.0,4.384,4.7275,-0.3434999999999997
RMP4,2016,2230.0,4.376,4.7370833333333335,-0.3610833333333332
RMP4,2016,2240.0,4.368,4.746666666666666,-0.3786666666666658
RMP4,2016,2250.0,4.36,4.73875,-0.37874999999999925
RMP4,2016,2260.0,4.42,4.730833333333333,-0.3108333333333331
RMP4,2016,2270.0,4.48,4.722916666666666,-0.242916666666666
RMP4,2016,2280.0,4.54,4.715,-0.17499999999999982
RMP4,2016,2290.0,4.6000000000000005,4.712916666666667,-0.11291666666666611
RMP4,2016,2300.0,4.66,4.710833333333333,-0.050833333333333286
RMP4,2016,2310.0,4.68,4.700833333333334,-0.020833333333333925
RMP4,2016,2320.0,4.7,4.690833333333333,0.009166666666667211
RMP4,2016,2330.0,4.72,4.680833333333333,0.03916666666666657
RMP4,2016,2340.0,4.74,4.670833333333333,0.06916666666666682
RMP4,2016,2350.0,4.76,4.6433333333333335,0.11666666666666625
RMP4,2016,2360.0,4.748,4.615833333333334,0.13216666666666654
RMP4,2016,2370.0,4.736,4.56625,0.16974999999999962
RMP4,2016,2380.0,4.724,4.516666666666667,0.2073333333333336
RMP4,2016,2390.0,4.712,4.467083333333333,0.24491666666666667
RMP4,2016,2400.0,4.7,4.4175,0.28249999999999975
RMP4,2016,2410.0,4.708,4.37,0.3380000000000001
RMP4,2016,2420.0,4.716,4.3225,0.3935000000000004
RMP4,2016,2430.0,4.724,4.216538461538462,0.5074615384615386
RMP4,2016,2440.0,4.732,4.110576923076923,0.6214230769230769
RMP4,2016,2450.0,4.74,4.004615384615384,0.735384615384616
RMP4,2016,2460.0,4.74,3.898653846153846,0.8413461538461542
RMP4,2016,2470.0,4.74,3.5339423076923078,1.2060576923076924
RMP4,2016,2480.0,4.74,3.1763793103448275,1.5636206896551728
RMP4,2016,2490.0,4.74,2.983787972085386,1.7562120279146143
RMP4,2016,2500.0,4.74,2.791196633825944,1.9488033661740563
RMP4,2016,2510.0,4.752,2.5986052955665024,2.1533947044334973
RMP4,2016,2520.0,4.764,2.406013957307061,2.3579860426929393
RMP4,2016,2530.0,4.776,2.1138690476190476,2.662130952380952
RMP4,2016,2540.0,4.788,1.8146753246753247,2.9733246753246756
RMP4,2016,2550.0,4.8,1.559848484848485,3.240151515151515
RMP4,2016,2560.0,4.792,1.3371645021645022,3.4548354978354974
RMP4,2016,2570.0,4.784,1.1144805194805194,3.6695194805194804
RMP4,2016,2580.0,4.776,0.8917965367965368,3.884203463203463
RMP4,2016,2590.0,4.768,0.7924458874458875,3.9755541125541125
RMP4,2016,2600.0,4.76,0.6930952380952381,4.066904761904762
RMP4,2016,2610.0,4.752,0.5448809523809524,4.207119047619047
RMP4,2016,2620.0,4.744,0.3966666666666667,4.347333333333333
RMP4,2016,2630.0,4.736,0.24130952380952375,4.494690476190476
RMP4,2016,2640.0,4.728,-0.17792358803986708,4.905923588039867
RMP4,2016,2650.0,4.72,-0.3089784053156147,5.028978405315614
RMP4,2016,2660.0,4.716,-0.4400332225913622,5.156033222591362
RMP4,2016,2670.0,4.712,-0.5550166112956811,5.267016611295681
RMP4,2016,2680.0,4.708,-0.67,5.378
RMP4,2016,2690.0,4.704,-0.7942857142857143,5.498285714285714
RMP4,2016,2700.0,4.7,-0.9157142857142858,5.615714285714286
RMP4,2016,2710.0,4.692,-1.0058928571428571,5.6978928571428575
RMP4,2016,2720.0,4.684,-1.0960714285714286,5.7800714285714285
RMP4,2016,2730.0,4.676,-1.18625,5.86225
RMP4,2016,2740.0,4.668,-1.272857142857143,5.940857142857143
RMP4,2016,2750.0,4.66,-1.3323809523809524,5.992380952380953
RMP4,2016,2760.0,4.696,-1.3627380952380952,6.058738095238095
RMP4,2016,2770.0,4.732,-1.3930952380952382,6.125095238095239
RMP4,2016,2780.0,4.768,-1.4371428571428573,6.205142857142857
RMP4,2016,2790.0,4.804,-1.4811904761904762,6.285190476190476
RMP4,2016,2800.0,4.84,-1.5252380952380953,6.365238095238095
RMP4,2016,2810.0,4.856,-1.5871428571428572,6.443142857142857
RMP4,2016,2820.0,4.872,-1.5907142857142857,6.462714285714286
RMP4,2016,2830.0,4.888,-1.5942857142857143,6.482285714285714
RMP4,2016,2840.0,4.904,-1.5978571428571429,6.501857142857142
RMP4,2016,2850.0,4.92,-1.6648214285714287,6.584821428571429
RMP4,2016,2860.0,4.916,-1.7317857142857145,6.647785714285715
RMP4,2016,2870.0,4.912,-1.8445833333333335,6.756583333333333
RMP4,2016,2880.0,4.908,-1.955,6.863
RMP4,2016,2890.0,4.904,-2.0425,6.9465
RMP4,2016,2900.0,4.9,-2.13,7.03
RMP4,2016,2910.0,4.86,-2.2175,7.077500000000001
RMP4,2016,2920.0,4.82,-2.3529166666666668,7.1729166666666675
RMP4,2016,2930.0,4.78,-2.4675,7.2475000000000005
RMP4,2016,2940.0,4.74,-2.5130357142857145,7.253035714285715
RMP4,2016,2950.0,4.7,-2.5585714285714287,7.258571428571429
RMP4,2016,2960.0,4.692,-2.585357142857143,7.277357142857143
RMP4,2016,2970.0,4.684,-2.612142857142857,7.296142857142858
RMP4,2016,2980.0,4.676,-2.6389285714285715,7.314928571428572
RMP4,2016,2990.0,4.668,-2.659464285714286,7.327464285714286
RMP4,2016,3000.0,4.66,-2.7091666666666665,7.369166666666667
RMP4,2016,3010.0,4.664,-2.723154761904762,7.387154761904762
RMP4,2016,3020.0,4.668,-2.7371428571428575,7.405142857142858
RMP4,2016,3030.0,4.672,-2.7511309523809526,7.423130952380952
RMP4,2016,3040.0,4.676,-2.815119047619048,7.491119047619048
RMP4,2016,3050.0,4.68,-2.879107142857143,7.559107142857142
RMP4,2016,3060.0,4.652,-2.9389285714285713,7.590928571428572
RMP4,2016,3070.0,4.624,-3.001428571428572,7.6254285714285714
RMP4,2016,3080.0,4.596,-3.1210714285714287,7.717071428571429
RMP4,2016,3090.0,4.568,-3.2407142857142857,7.808714285714285
RMP4,2016,3100.0,4.54,-3.2978571428571426,7.837857142857143
RMP4,2016,3110.0,4.732,-3.355,8.087
RMP4,2016,3120.0,4.924,-3.4121428571428574,8.336142857142857
RMP4,2016,3130.0,5.116,-3.4817857142857145,8.597785714285713
RMP4,2016,3140.0,5.308,-3.597857142857143,8.905857142857142
RMP4,2016,3150.0,5.5,-3.711547619047619,9.211547619047618
RMP4,2016,3160.0,5.48,-3.9752380952380952,9.455238095238096
RMP4,2016,3170.0,5.46,-4.268095238095238,9.72809523809524
RMP4,2016,3180.0,5.44,-4.560952380952381,10.00095238095238
RMP4,2016,3190.0,5.42,-4.853809523809524,10.273809523809524
RMP4,2016,3200.0,5.4,-5.11125,10.51125
RMP4,2016,3210.0,5.42,-5.135357142857143,10.555357142857144
RMP4,2016,3220.0,5.44,-5.159464285714286,10.599464285714287
RMP4,2016,3230.0,5.46,-5.183571428571429,10.643571428571429
RMP4,2016,3240.0,5.48,-5.276428571428571,10.756428571428572
RMP4,2016,3250.0,5.5,-5.369285714285715,10.869285714285715
RMP4,2016,3260.0,5.472,-5.462142857142857,10.934142857142858
RMP4,2016,3270.0,5.444,-5.663333333333333,11.107333333333333
RMP4,2016,3280.0,5.416,-5.843095238095238,11.259095238095238
RMP4,2016,3290.0,5.388,-6.022857142857143,11.410857142857143
RMP4,2016,3300.0,5.36,-6.100535714285714,11.460535714285715
RMP4,2016,3310.0,5.426666666666667,-6.178214285714286,11.604880952380952
RMP4,2016,3320.0,5.493333333333333,-6.125892857142857,11.61922619047619
RMP4,2016,3330.0,5.56,-6.073571428571428,11.633571428571429
RMP4,2016,3340.0,5.626666666666666,-5.781666666666666,11.408333333333331
RMP4,2016,3350.0,5.693333333333333,-5.561190476190476,11.25452380952381
RMP4,2016,3360.0,5.76,-5.340714285714286,11.100714285714286
RMP4,2016,3370.0,5.32,-5.364821428571428,10.684821428571428
RMP4,2016,3380.0,4.88,-5.388928571428571,10.268928571428571
RMP4,2016,3390.0,4.44,-5.413035714285714,9.853035714285713
RMP4,2016,3400.0,3.44,-5.437142857142858,8.877142857142857
RMP4,2016,3410.0,3.162857142857143,-5.47375,8.636607142857143
RMP4,2016,3420.0,2.8857142857142857,-5.520625,8.406339285714285
RMP4,2016,3430.0,2.6085714285714285,-5.6258333333333335,8.234404761904763
RMP4,2016,3440.0,2.3314285714285714,-5.731041666666666,8.062470238095237
RMP4,2016,3450.0,2.0542857142857143,-6.009166666666666,8.06345238095238
RMP4,2016,3460.0,1.7771428571428571,-6.2872916666666665,8.064434523809524
RMP4,2016,3470.0,1.5,-6.565416666666667,8.065416666666668
RMP4,2016,3480.0,1.37375,-6.716755952380952,8.090505952380951
RMP4,2016,3490.0,1.2475,-6.843095238095238,8.090595238095238
RMP4,2016,3500.0,1.1212499999999999,-7.068095238095237,8.189345238095237
RMP4,2016,3510.0,0.995,-7.232678571428571,8.227678571428571
RMP4,2016,3520.0,0.8687499999999999,-7.397261904761905,8.266011904761905
RMP4,2016,3530.0,0.7424999999999999,-7.561845238095238,8.304345238095237
RMP4,2016,3540.0,0.61625,-7.726428571428571,8.342678571428571
RMP4,2016,3550.0,0.49,-8.015952380952381,8.505952380952381
RMP4,2016,3560.0,0.48142857142857143,-8.30547619047619,8.786904761904761
RMP4,2016,3570.0,0.47285714285714286,-8.552142857142856,9.024999999999999
RMP4,2016,3580.0,0.4642857142857143,-8.66547619047619,9.129761904761903
RMP4,2016,3590.0,0.45571428571428574,-8.778809523809523,9.23452380952381
RMP4,2016,3600.0,0.4471428571428571,-8.845476190476191,9.292619047619048
RMP4,2016,3610.0,0.43857142857142856,-8.960059523809523,9.398630952380952
RMP4,2016,3620.0,0.43,-9.056785714285715,9.486785714285714
RMP4,2016,3630.0,0.47875,-9.153511904761904,9.632261904761904
RMP4,2016,3640.0,0.5275,-9.246666666666666,9.774166666666666
RMP4,2016,3650.0,0.5762499999999999,-9.321071428571429,9.897321428571429
RMP4,2016,3660.0,0.625,-9.402142857142858,10.027142857142858
RMP4,2016,3670.0,0.67375,-9.483214285714286,10.156964285714286
RMP4,2016,3680.0,0.7224999999999999,-9.564285714285713,10.286785714285713
RMP4,2016,3690.0,0.77125,-9.672142857142857,10.443392857142857
RMP4,2016,3700.0,0.82,-9.78,10.6
RMP4,2016,3710.0,0.7714285714285714,-9.929404761904761,10.700833333333332
RMP4,2016,3720.0,0.7228571428571429,-10.00797619047619,10.730833333333333
RMP4,2016,3730.0,0.6742857142857143,-10.08654761904762,10.760833333333334
RMP4,2016,3740.0,0.6257142857142857,-10.165119047619047,10.790833333333333
RMP4,2016,3750.0,0.5771428571428572,-10.280595238095238,10.857738095238094
RMP4,2016,3760.0,0.5285714285714285,-10.350238095238096,10.878809523809524
RMP4,2016,3770.0,0.48,-10.419880952380952,10.899880952380952
RMP4,2016,3780.0,0.40714285714285714,-10.451577380952381,10.858720238095238
RMP4,2016,3790.0,0.3342857142857143,-10.579107142857143,10.913392857142858
RMP4,2016,3800.0,0.2614285714285714,-10.706636904761904,10.968065476190475
RMP4,2016,3810.0,0.18857142857142856,-10.834166666666667,11.022738095238095
RMP4,2016,3820.0,0.11571428571428566,-11.004553571428572,11.120267857142856
RMP4,2016,3830.0,0.042857142857142816,-11.08327380952381,11.126130952380953
RMP4,2016,3840.0,-0.03,-11.161994047619046,11.131994047619047
RMP4,2016,3850.0,-0.10571428571428572,-11.240714285714285,11.135
RMP4,2016,3860.0,-0.18142857142857144,-11.306190476190476,11.124761904761906
RMP4,2016,3870.0,-0.2571428571428571,-11.371666666666666,11.11452380952381
RMP4,2016,3880.0,-0.33285714285714285,-11.437142857142856,11.104285714285712
RMP4,2016,3890.0,-0.4085714285714286,-11.588928571428571,11.180357142857142
RMP4,2016,3900.0,-0.4842857142857143,-11.740714285714285,11.25642857142857
RMP4,2016,3910.0,-0.56,-11.8925,11.3325
RMP4,2016,3920.0,-0.60375,-12.044285714285714,11.440535714285714
RMP4,2016,3930.0,-0.6475000000000001,-12.191904761904762,11.544404761904762
RMP4,2016,3940.0,-0.69125,-12.33952380952381,11.64827380952381
RMP4,2016,3950.0,-0.7350000000000001,-12.487142857142857,11.752142857142857
RMP4,2016,3960.0,-0.77875,-12.602023809523809,11.823273809523808
RMP4,2016,3970.0,-0.8225,-12.716904761904761,11.894404761904761
RMP4,2016,3980.0,-0.86625,-12.831785714285715,11.965535714285714
RMP4,2016,3990.0,-0.91,-12.905,11.995
RMP4,2016,4000.0,-1.02,-13.005595238095237,11.985595238095238
RMP4,2016,4010.0,-1.13,-13.106190476190475,11.976190476190474
RMP4,2016,4020.0,-1.24,-13.163333333333334,11.923333333333334
RMP4,2016,4030.0,-1.35,-13.185059523809523,11.835059523809523
RMP4,2016,4040.0,-1.46,-13.206785714285713,11.746785714285714
RMP4,2016,4050.0,-1.5699999999999998,-13.270178571428572,11.700178571428571
RMP4,2016,4060.0,-1.68,-13.333571428571428,11.653571428571428
RMP4,2016,4070.0,-1.79125,-13.422410714285714,11.631160714285715
RMP4,2016,4080.0,-1.9024999999999999,-13.51125,11.60875
RMP4,2016,4090.0,-2.01375,-13.575089285714286,11.561339285714286
RMP4,2016,4100.0,-2.125,-13.638928571428572,11.513928571428572
RMP4,2016,4110.0,-2.23625,-13.669434523809525,11.433184523809524
RMP4,2016,4120.0,-2.3475,-13.699940476190475,11.352440476190475
RMP4,2016,4130.0,-2.4587499999999998,-13.730446428571428,11.271696428571428
RMP4,2016,4140.0,-2.57,-13.78595238095238,11.21595238095238
RMP4,2016,4150.0,-2.59,-13.896666666666667,11.306666666666667
RMP4,2016,4160.0,-2.61,-13.94095238095238,11.33095238095238
RMP4,2016,4170.0,-2.63,-13.956071428571429,11.326071428571428
RMP4,2016,4180.0,-2.65,-13.971190476190475,11.321190476190475
RMP4,2016,4190.0,-2.67,-13.986309523809524,11.316309523809524
RMP4,2016,4200.0,-2.69,-14.001428571428571,11.311428571428571
RMP4,2016,4210.0,-2.71,-14.055297619047618,11.345297619047617
RMP4,2016,4220.0,-2.657142857142857,-14.109166666666667,11.45202380952381
RMP4,2016,4230.0,-2.604285714285714,-14.257083333333334,11.65279761904762
RMP4,2016,4240.0,-2.551428571428571,-14.413333333333334,11.861904761904762
RMP4,2016,4250.0,-2.4985714285714287,-14.569583333333334,12.071011904761905
RMP4,2016,4260.0,-2.4457142857142857,-14.725833333333334,12.28011904761905
RMP4,2016,4270.0,-2.392857142857143,-14.82375,12.430892857142858
RMP4,2016,4280.0,-2.34,-14.863333333333333,12.523333333333333
RMP4,2016,4290.0,-2.34125,-14.92047619047619,12.57922619047619
RMP4,2016,4300.0,-2.3425,-14.977619047619047,12.635119047619048
RMP4,2016,4310.0,-2.34375,-15.043095238095237,12.699345238095237
RMP4,2016,4320.0,-2.3449999999999998,-15.10857142857143,12.763571428571431
RMP4,2016,4330.0,-2.34625,-15.215714285714286,12.869464285714287
RMP4,2016,4340.0,-2.3475,-15.322857142857144,12.975357142857144
RMP4,2016,4350.0,-2.34875,-15.446666666666667,13.097916666666666
RMP4,2016,4360.0,-2.35,-15.556190476190476,13.206190476190477
RMP4,2016,4370.0,-2.5742857142857143,-15.665714285714285,13.09142857142857
RMP4,2016,4380.0,-2.7985714285714285,-15.616904761904763,12.818333333333335
RMP4,2016,4390.0,-3.022857142857143,-15.568095238095237,12.545238095238094
RMP4,2016,4400.0,-3.2471428571428573,-15.519285714285715,12.272142857142857
RMP4,2016,4410.0,-3.4714285714285715,-15.470476190476191,11.99904761904762
RMP4,2016,4420.0,-3.6957142857142857,-15.388333333333332,11.692619047619047
RMP4,2016,4430.0,-3.92,-15.263333333333334,11.343333333333334
RMP4,2016,4440.0,-3.9771428571428573,-15.13,11.152857142857144
RMP4,2016,4450.0,-4.034285714285715,-14.696666666666667,10.662380952380953
RMP4,2016,4460.0,-4.091428571428572,-14.263333333333334,10.171904761904763
RMP4,2016,4470.0,-4.148571428571429,-13.83,9.681428571428572
RMP4,2016,4480.0,-4.2057142857142855,-13.69875,9.493035714285714
RMP4,2016,4490.0,-4.262857142857143,-13.600833333333334,9.33797619047619
RMP4,2016,4500.0,-4.32,-13.471666666666666,9.151666666666666
RMP4,2016,4510.0,-4.165714285714286,-13.342500000000001,9.176785714285714
RMP4,2016,4520.0,-4.011428571428572,-13.144583333333333,9.133154761904763
RMP4,2016,4530.0,-3.857142857142857,-12.946666666666665,9.089523809523808
RMP4,2016,4540.0,-3.702857142857143,-12.748750000000001,9.045892857142858
RMP4,2016,4550.0,-3.548571428571429,-12.571666666666665,9.023095238095237
RMP4,2016,4560.0,-3.3942857142857146,-12.422559523809523,9.028273809523808
RMP4,2016,4570.0,-3.24,-12.273452380952381,9.033452380952381
RMP4,2016,4580.0,-3.165,-12.121666666666666,8.956666666666667
RMP4,2016,4590.0,-3.0900000000000003,-12.042797619047619,8.952797619047619
RMP4,2016,4600.0,-3.015,-11.963928571428573,8.948928571428572
RMP4,2016,4610.0,-2.9400000000000004,-11.85172619047619,8.911726190476191
RMP4,2016,4620.0,-2.865,-11.73952380952381,8.87452380952381
RMP4,2016,4630.0,-2.79,-11.597261904761904,8.807261904761905
RMP4,2016,4640.0,-2.715,-11.455,8.74
RMP4,2016,4650.0,-2.64,-11.32702380952381,8.68702380952381
RMP4,2016,4660.0,-2.705714285714286,-11.165714285714285,8.459999999999999
RMP4,2016,4670.0,-2.7714285714285714,-11.008571428571429,8.237142857142857
RMP4,2016,4680.0,-2.837142857142857,-10.85142857142857,8.014285714285712
RMP4,2016,4690.0,-2.902857142857143,-10.756785714285714,7.853928571428571
RMP4,2016,4700.0,-2.968571428571429,-10.640714285714285,7.672142857142856
RMP4,2016,4710.0,-3.0342857142857143,-10.524642857142856,7.4903571428571425
RMP4,2016,4720.0,-3.1,-10.422142857142857,7.3221428571428575
RMP4,2016,4730.0,-3.1662500000000002,-10.301061776061777,7.1348117760617775
RMP4,2016,4740.0,-3.2325,-10.179980694980696,6.947480694980696
RMP4,2016,4750.0,-3.29875,-10.058899613899614,6.760149613899614
RMP4,2016,4760.0,-3.365,-9.898104395604395,6.533104395604395
RMP4,2016,4770.0,-3.43125,-9.797738095238095,6.366488095238095
RMP4,2016,4780.0,-3.4975,-9.869166666666667,6.371666666666666
RMP4,2016,4790.0,-3.5637499999999998,-9.900416666666667,6.336666666666667
RMP4,2016,4800.0,-3.63,-9.931666666666667,6.301666666666667
RMP4,2016,4810.0,-3.835714285714286,-9.981666666666666,6.14595238095238
RMP4,2016,4820.0,-4.041428571428572,-10.031666666666666,5.9902380952380945
RMP4,2016,4830.0,-4.247142857142857,-9.854285714285714,5.607142857142857
RMP4,2016,4840.0,-4.452857142857143,-9.676904761904762,5.224047619047619
RMP4,2016,4850.0,-4.658571428571429,-9.49952380952381,4.8409523809523805
RMP4,2016,4860.0,-4.864285714285715,-9.322142857142858,4.457857142857143
RMP4,2016,4870.0,-5.07,-9.156130952380952,4.086130952380952
RMP4,2016,4880.0,-5.1137500000000005,-8.990119047619048,3.8763690476190478
RMP4,2016,4890.0,-5.157500000000001,-8.811607142857143,3.6541071428571428
RMP4,2016,4900.0,-5.20125,-8.729523809523808,3.5282738095238084
RMP4,2016,4910.0,-5.245,-8.647440476190477,3.4024404761904767
RMP4,2016,4920.0,-5.28875,-8.565357142857144,3.2766071428571433
RMP4,2016,4930.0,-5.3325,-8.47202380952381,3.1395238095238103
RMP4,2016,4940.0,-5.37625,-8.42154761904762,3.045297619047621
RMP4,2016,4950.0,-5.42,-8.383571428571429,2.963571428571429
RMP4,2016,4960.0,-5.4957142857142856,-8.345595238095239,2.8498809523809534
RMP4,2016,4970.0,-5.571428571428571,-8.300476190476191,2.72904761904762
RMP4,2016,4980.0,-5.647142857142857,-8.255357142857143,2.6082142857142863
RMP4,2016,4990.0,-5.722857142857143,-8.213571428571429,2.4907142857142857
RMP4,2016,5000.0,-5.798571428571429,-8.171785714285715,2.373214285714286
RMP4,2016,5010.0,-5.8742857142857146,-8.075,2.2007142857142847
RMP4,2016,5020.0,-5.95,-7.978214285714286,2.028214285714286
RMP4,2016,5030.0,-5.937142857142858,-7.881428571428572,1.944285714285714
RMP4,2016,5040.0,-5.924285714285714,-7.7769047619047615,1.8526190476190472
RMP4,2016,5050.0,-5.911428571428572,-7.669880952380952,1.75845238095238
RMP4,2016,5060.0,-5.898571428571429,-7.537857142857143,1.6392857142857142
RMP4,2016,5070.0,-5.885714285714286,-7.405833333333334,1.5201190476190476
RMP4,2016,5080.0,-5.872857142857143,-7.291666666666667,1.4188095238095242
RMP4,2016,5090.0,-5.86,-7.1775,1.3175
RMP4,2016,5100.0,-5.875714285714286,-7.074642857142857,1.1989285714285707
RMP4,2016,5110.0,-5.8914285714285715,-7.0026190476190475,1.111190476190476
RMP4,2016,5120.0,-5.9071428571428575,-6.930595238095237,1.0234523809523797
RMP4,2016,5130.0,-5.922857142857143,-6.8585714285714285,0.9357142857142859
RMP4,2016,5140.0,-5.938571428571429,-6.786547619047618,0.8479761904761896
RMP4,2016,5150.0,-5.954285714285714,-6.736398809523809,0.7821130952380955
RMP4,2016,5160.0,-5.97,-6.686249999999999,0.7162499999999996
RMP4,2016,5170.0,-5.975,-6.639196428571428,0.6641964285714286
RMP4,2016,5180.0,-5.9799999999999995,-6.592142857142857,0.6121428571428575
RMP4,2016,5190.0,-5.984999999999999,-6.545089285714285,0.5600892857142856
RMP4,2016,5200.0,-5.99,-6.498035714285714,0.5080357142857137
RMP4,2016,5210.0,-5.995,-6.450982142857143,0.45598214285714267
RMP4,2016,5220.0,-6.0,-6.403928571428572,0.40392857142857164
RMP4,2016,5230.0,-6.005,-6.314047619047619,0.309047619047619
RMP4,2016,5240.0,-6.01,-6.249166666666667,0.23916666666666764
RMP4,2016,5250.0,-5.895714285714286,-6.184285714285714,0.28857142857142826
RMP4,2016,5260.0,-5.781428571428571,-6.119404761904761,0.33797619047618976
RMP4,2016,5270.0,-5.667142857142857,-6.0545238095238085,0.38738095238095127
RMP4,2016,5280.0,-5.5528571428571425,-5.977142857142857,0.4242857142857144
RMP4,2016,5290.0,-5.438571428571429,-5.902261904761904,0.4636904761904752
RMP4,2016,5300.0,-5.324285714285714,-5.720238095238095,0.39595238095238106
RMP4,2016,5310.0,-5.21,-5.5304761904761905,0.3204761904761906
RMP4,2016,5320.0,-5.22375,-5.340714285714286,0.1169642857142863
RMP4,2016,5330.0,-5.2375,-5.150952380952381,-0.08654761904761887
RMP4,2016,5340.0,-5.25125,-4.932023809523809,-0.31922619047619083
RMP4,2016,5350.0,-5.265000000000001,-4.712261904761904,-0.5527380952380962
RMP4,2016,5360.0,-5.2787500000000005,-4.4925,-0.7862500000000008
RMP4,2016,5370.0,-5.2925,-4.291190476190476,-1.0013095238095246
RMP4,2016,5380.0,-5.30625,-4.089880952380952,-1.2163690476190485
RMP4,2016,5390.0,-5.32,-3.888571428571429,-1.4314285714285715
RMP4,2016,5400.0,-5.301428571428572,-3.6939285714285717,-1.6075
RMP4,2016,5410.0,-5.282857142857143,-3.516785714285714,-1.7660714285714287
RMP4,2016,5420.0,-5.264285714285714,-3.339642857142857,-1.924642857142857
RMP4,2016,5430.0,-5.245714285714286,-3.1624999999999996,-2.083214285714287
RMP4,2016,5440.0,-5.227142857142858,-3.0353571428571424,-2.1917857142857153
RMP4,2016,5450.0,-5.208571428571429,-2.9223809523809523,-2.2861904761904768
RMP4,2016,5460.0,-5.19,-2.8094047619047617,-2.3805952380952387
RMP4,2016,5470.0,-5.21,-2.680595238095238,-2.529404761904762
RMP4,2016,5480.0,-5.23,-2.5517857142857143,-2.678214285714286
RMP4,2016,5490.0,-5.25,-2.4229761904761906,-2.8270238095238094
RMP4,2016,5500.0,-5.2700000000000005,-2.294166666666667,-2.9758333333333336
RMP4,2016,5510.0,-5.29,-2.1308333333333334,-3.1591666666666667
RMP4,2016,5520.0,-5.3100000000000005,-1.9675,-3.3425000000000002
RMP4,2016,5530.0,-5.33,-1.8029166666666667,-3.5270833333333336
RMP4,2016,5540.0,-5.341428571428572,-1.6383333333333334,-3.703095238095238
RMP4,2016,5550.0,-5.352857142857143,-1.47375,-3.8791071428571433
RMP4,2016,5560.0,-5.364285714285715,-1.2883333333333336,-4.075952380952382
RMP4,2016,5570.0,-5.3757142857142854,-1.2348611111111112,-4.1408531746031745
RMP4,2016,5580.0,-5.387142857142857,-1.1855555555555557,-4.201587301587301
